drug_key,compound_iso_smiles
CHEMBL416110,CCCCCCCCCCCCCCCCOCCC[N+](C)(C)C.[Br-]
CHEMBL98350,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12
CHEMBL389745,COc1cc(-c2ccc3c(c2)Nc2ccc(C(C)(C)C(=O)Nc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1N
CHEMBL382638,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CCCC1C(N)=O
CHEMBL1982880,COc1ccc(OC)c(Nc2ccc3nnc(-c4ccccc4)n3n2)c1
CHEMBL2001477,NC(=O)c1ccc(-c2ccncc2)cc1NCc1ccccc1
CHEMBL93559,NC(Cc1ccccc1)C(=O)NCCCCCNC1=C(c2cc3ccccc3[nH]2)C(=O)NC1=O
CHEMBL1688215,Nc1nccc(-c2ccc3c(N)n[nH]c3c2)n1
CHEMBL177780,CCCCCCC(C)CCCCCCCCCCCC1NC(CO)C1O
CHEMBL1089082,O=C(Nc1cccc(-c2ccnc3cc(-c4ccncc4)nn23)c1)c1cccc(C(F)(F)F)c1
CHEMBL1651521,COc1cc(O)c2c(c1)CCCC(O)CC(=O)C=CCC(C)OC2=O
CHEMBL351859,CC1(C)CCC(C)(C)c2cc(-c3c(C4=CC(=O)NC4=O)c4ccccc4n3CCCSC(=N)N)ccc21
CHEMBL1978656,Cc1c(O)cccc1NC(=O)c1cnn2c(-c3ccccc3)ccnc12
CHEMBL1242846,COc1ncc(-c2nn(C(C)C)c3ncnc(N)c23)c(OC)n1
CHEMBL1242379,COc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1OC
CHEMBL1975927,COc1ccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)cc1
CHEMBL120077,COc1cc2c(cc1OC)-c1[nH]nc(Nc3cccc(F)c3)c1C2
CHEMBL81646,Oc1cc(O)c2c(c1)OC1(c3ccc(O)c(O)c3)Oc3cc(O)c4c(c3C2C1O)OC(c1ccc(O)c(O)c1)C(O)C4
CHEMBL284436,NC(N)=NCCCC(CCl)NC(=O)C1CCN2CCC(N)(Cc3ccccc3)CN12
CHEMBL207235,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CC(OC)CC1C(N)=O
CHEMBL379905,COCC(C(N)=O)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC
CHEMBL2002432,CC(C)Nc1nccc(Nc2ncc(-c3ccccc3)s2)n1
CHEMBL303144,CC(Nc1cc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)ccn1)c1ccccc1
CHEMBL319894,COc1cc2ncnc(N3CCN(C(=S)NCc4ccccc4)CC3)c2cc1OC
CHEMBL1159459,O=C(O)CC1C(=O)OC2C(COC(=O)c3cc(O)c(O)c(O)c3)OC(OC(=O)c3cc(O)c(O)c(O)c3)C(OC(=O)c3cc(O)c(O)c4c3C1C(O)C(=O)O4)C2OC(=O)c1cc(O)c(O)c(O)c1
CHEMBL295132,COC1C(CO)OC(n2c3c(Cl)cccc3c3c4c(c5c6cccc(Cl)c6[nH]c5c32)C(=O)N(C)C4=O)C(O)C1O
CHEMBL1985469,CN(C)c1ccc(NC(=O)CC2Nc3ccccc3NC2=O)cc1
CHEMBL337027,COC1C(N(C)C(=O)CCC(=O)O)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
CHEMBL97448,NCCNCCCCCNC1=C(c2cc3ccccc3[nH]2)C(=O)NC1=O
CHEMBL81753,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2
CHEMBL1997892,Cc1cc(=O)[nH]nc1-c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)c(Cl)c1
CHEMBL1242386,CC(C)n1nc(-c2ccc3[nH]ncc3c2)c2c(N)ncnc21
CHEMBL95737,NCCCNCCCNC1=C(c2cc3ccccc3[nH]2)C(=O)NC1=O
CHEMBL485286,Cc1ccc(NC(=O)c2ccnc(N3CCCC3)c2)cc1-c1ccc2c(C3CCNCC3)noc2c1
CHEMBL381207,Cc1sc2ncnc(N)c2c1-c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1
CHEMBL370100,COC1C(CO)OC(n2c3c(Cl)cccc3c3c4c(c5c6cccc(Cl)c6[nH]c5c32)C(=O)NC4=O)C(O)C1O
CHEMBL517956,Cc1ccc(O)cc1CCC1C(O)CCC2(C)C(C(C)CCCC(C)C)CCC12
CHEMBL568922,CCCc1cc(N2CCNCC2)nc2sc(C(N)=O)c(N)c12
CHEMBL1087650,CN1CC2CC1CN2c1ccc(-c2ccnc3c(-c4cccc(O)c4)c(-c4ccncc4)nn23)cc1
CHEMBL353795,N=C(N)SCCCn1c(-c2cc3ccccc3s2)c(C2=C(C(=O)c3ccccc3)C(=O)NC2=O)c2ccccc21
CHEMBL1290746,Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccccc2F)c1N
CHEMBL235345,O=C1N=C(NC2CC2c2ccccc2)SC1=Cc1ccc2ncccc2c1
CHEMBL23327,CC(C)C(CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1
CHEMBL112263,COc1cc(Nc2nccc(-c3cccnc3)n2)cc(OC)c1OC
CHEMBL1241578,CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21
CHEMBL1271480,O=c1ccc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)c[nH]1
CHEMBL2312645,COc1ccccc1CNc1ncc(C(=O)NC2CCN(C)CC2)c(NC2CCCC2)n1
CHEMBL1972454,CC(=O)n1ncc2cc(N)ccc21
CHEMBL78885,COc1ccc(C(=O)Nc2cc(Cl)cc3c2[nH]c2cnccc23)cc1
CHEMBL1965351,Cc1cccc(C=NNc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1
CHEMBL481969,O=C(CS(=O)(=O)c1ccc(Cl)cc1)NN=Cc1cc(C(=O)O)c(Nc2ccc(I)cc2F)c(F)c1F
CHEMBL485285,Cc1ccc(C(=O)Nc2cccc(N3CCOCC3)c2)cc1-c1ccc2c(C3CCNCC3)noc2c1
CHEMBL213207,c1cnc2[nH]cc(-c3ccnc(NCC4CCCCC4)n3)c2c1
CHEMBL106966,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)c2cc1OC
CHEMBL97117,COC(=O)c1cc(C(=O)c2cc(NC(=O)CCn3c4ccccc4c4c5c(c6c7ccccc7[nH]c6c43)C(=O)NC5)cn2C)cn1C
CHEMBL300559,CCCn1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)C(=O)NC3=O
CHEMBL160030,N=C(N)SCCCn1cc(C2=CC(=O)NC2=O)c2ccccc21
CHEMBL2007375,CC#Cc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1
CHEMBL225088,CONC(=O)c1ccc(C)c(Nc2nc(N(C)CC(C)(C)C)nc(N3CCCN(C)CC3)n2)c1
CHEMBL1241300,COc1ccc(-c2[nH]nc3ncnc(N)c23)cc1O
CHEMBL81315,CNC(=O)Nc1cc(Cl)cc2c1[nH]c1cnccc12
CHEMBL311906,O=C(OC1OC2CC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC2C(OC(=O)c2cc(O)c(O)c(O)c2)C1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
CHEMBL329958,COC(=O)c1cc(C(=O)c2cc(C(=O)c3cc(NC(=O)CCn4c5ccccc5c5c6c(c7c8ccccc8[nH]c7c54)C(=O)NC6)cn3C)cn2C)cn1C
CHEMBL44137,COC1C(CO)OC(n2c3ccccc3c3c4c(c5c6ccccc6[nH]c5c32)C(=O)N(C)C4=O)C(O)C1O
CHEMBL382822,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC1C(=O)N(C)C
CHEMBL275224,c1ccc2c(c1)[nH]c1cnccc12
CHEMBL410659,Nc1nccn2c(C3CC(CN4CCC4)C3)nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c12
CHEMBL1988778,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)c(F)c2)c1
CHEMBL1241947,Cc1cc(-c2nn(C(C)C)c3ncnc(N)c23)sc1C=O
CHEMBL435809,COC1C(N(C)C(=O)c2ccc(C(=O)O)cc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
CHEMBL538718,CN1CC2Cc3c(C4=C(c5cn(C)c6ccccc56)C(=O)NC4=O)c4ccccc4n3CC2C1
CHEMBL55394,Cn1cc(C2=C(c3cn(C4CCN(CC5CC5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21
CHEMBL1970290,CCN(CC)CCNC(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1
CHEMBL134536,CC1OC(n2c3cc(O)ccc3c3c4c(c5c6ccc(O)cc6[nH]c5c32)C(=O)N(NC(CO)CO)C4=O)C(O)C(O)C1O
CHEMBL188502,Clc1cccc(Nc2cncc(-c3cncc(NCCCc4cccnc4)c3)n2)c1
CHEMBL208118,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C(C)C(N)=O
CHEMBL1967538,Cc1nn(C)c2sc3c(=O)nc[nH]c3c12
CHEMBL2004631,Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3C3CC3)cc12
CHEMBL280069,COc1cc2cc(-c3ccncc3)cnc2cc1OC
CHEMBL298445,Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1
CHEMBL296682,Nc1nccc(-c2c[nH]c3c(Br)ccc(O)c23)n1
CHEMBL1922224,Cc1ccc(O)cc1CCC1C(O)CCC2(C)C(C(C)C=CCC(C)C)CCC12
CHEMBL484967,NCc1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1
CHEMBL50749,CCCCCCCCCCCCCCCCCC1OCC(C[N+](C)(C)CCCO)O1.[Br-]
CHEMBL16958,O=C1NCc2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21
CHEMBL131020,COC1C(N(C)S(C)(=O)=O)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
CHEMBL2206666,O=C(Nc1cccc(Oc2ccc3nccn3n2)c1)c1cccc(C(F)(F)F)c1
CHEMBL14445,Cc1nccc2c1[nH]c1cc(F)ccc12
CHEMBL146564,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1COCC3N1
CHEMBL495729,Cc1nnc(-c2ccc(-c3cc(NC(=O)c4ccnc(N5CCCC5)c4)ccc3C)c(C)c2)o1
CHEMBL113185,COc1cc(Nc2nccc(-c3ccc(NCCN)nc3)n2)cc(OC)c1OC
CHEMBL509435,COc1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2)cc(OC)c1OC
CHEMBL309733,O=C(OC1CC(OC(=O)c2cc(O)c(O)c(O)c2)(C(=O)O)CC(O)C1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
CHEMBL2010872,CC(C)Cn1c2ccc(Nc3ncccn3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3
CHEMBL311573,CC1OC(O)C2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC2C1O
CHEMBL60254,O=C(NC1CNCCCC1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1
CHEMBL2312649,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)CC1
CHEMBL376967,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(CCN(C)C)C(C)C(N)=O
CHEMBL1972290,NCCNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1
CHEMBL2036343,O=C1C(=Cc2ccccn2)CSCC1=Cc1ccccn1
CHEMBL1242844,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2CC1CCNCC1
CHEMBL154620,COC1C(CO)OC(n2c3ccccc3c3c4c(c5c6ccccc6[nH]c5c32)C(=O)N(CCCCOC(=O)CBr)C4=O)C(O)C1O
CHEMBL1242750,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCCCC1
CHEMBL2004647,CNC1CCN(c2nc3[nH]cc(C(=O)O)c(=O)c3c(C)c2Br)C1
CHEMBL2171124,Cn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(C(F)(F)F)c2)c2c(N)ncnc21
CHEMBL2004515,c1nc(-c2ccc3c(c2)OCO3)c2cc[nH]c2n1
CHEMBL1242285,CC(C)n1nc(-c2cc(O)cc(Br)c2)c2c(N)ncnc21
CHEMBL1272171,CC(C)c1[nH]nc(C(F)(F)F)c1-c1ccnc(Nc2ccc(N3CCC(N(C)C)CC3)cn2)n1
CHEMBL1990212,COc1cc(OC)c(Nc2ccc3nnc(-c4ccccc4)n3n2)cc1Cl
CHEMBL1242471,CCOc1ccc(-c2[nH]nc3ncnc(N)c23)cc1OC
CHEMBL28509,CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC
CHEMBL246166,COC(=O)C(=O)Nc1cccc2c1Cc1c(-c3csc(C#CCOc4ccccc4)c3)n[nH]c1-2
CHEMBL336192,COC(=O)c1ccc(C(=O)N(C)C2CC3OC(C)(C2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1
CHEMBL148333,CNCCNS(=O)(=O)c1cccc2cnccc12
CHEMBL7463,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21
CHEMBL1242472,CCOc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC
CHEMBL406901,O=C1c2c(c3c4ccc(O)cc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO
CHEMBL1991867,Nc1[nH]nc2nc(Cl)sc12
CHEMBL8091,COC(=O)c1cc(Nc2ccc(F)cc2)c(Nc2ccc(F)cc2)cc1C(=O)OC
CHEMBL536151,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O
CHEMBL1242752,CCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1OC
CHEMBL175225,Oc1cc2cccc[n+]2c2c(Cl)cccc12.[Cl-]
CHEMBL354246,N#CNC(N)=NCCCn1c(-c2cc3ccccc3s2)c(C2=C(C#N)C(=O)NC2=O)c2ccccc21
CHEMBL464351,Cc1ccc(O)cc1CCC1C(O)CCC2(C)C1CC(O)C2C(C)CCCC(C)C
CHEMBL430440,O=C1CC2OC(O)C3OC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC3C2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O
CHEMBL564829,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2
CHEMBL1242293,CC(C)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21
CHEMBL483532,Cc1cc(O)c(O)cc1-c1cc(O)cc(O)c1C(=O)O
CHEMBL39413,O=C(O)C1=CC(O)C(O)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C1
CHEMBL481248,CC(Nc1c(Nc2ccnc(-c3ccsc3)c2)c(=O)c1=O)c1ccccc1
CHEMBL135491,O=C1c2c(c3c4ccc(O)cc4n(C4OC(CO)C(O)C4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO
CHEMBL2001228,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1Cl)c1ccccc1F
CHEMBL1241768,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCOC1
CHEMBL2007574,Nc1nc(Cl)cc(-c2c[nH]c3ncccc23)n1
CHEMBL335012,COC1C(N(C)C(=O)c2cccnc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
CHEMBL1974574,Nc1ccc2c(C(=O)O)n(-c3ccccc3)nc2c1
CHEMBL1995916,CNC(=O)c1cc(-c2ccccc2)n[nH]1
CHEMBL112239,O=C1c2c(c3c4ccc(O)cc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cc(O)cc4c23)C(=O)N1NC(CO)CO
CHEMBL53596,CN1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1
CHEMBL453336,COc1cc(C2=C(c3cn(COCc4ccccc4)c4ccccc34)CNC2=O)cc(OC)c1OC
CHEMBL1242568,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCC1
CHEMBL485745,Fc1ccc(-c2nn3ccccc3c2-c2ccncc2)cc1
CHEMBL1651523,COc1cc(O)c2c(c1)CCCCCC(=O)C=CCC(C)OC2=O
CHEMBL7775,CN(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O
CHEMBL383541,NC(COc1cncc(C=Cc2ccncc2)c1)Cc1c[nH]c2ccccc12
CHEMBL55382,CNC1CC2OC(C)(C1OC)n1c3ccc(O)cc3c3c4c(c5c6cc(O)ccc6n2c5c31)C(=O)OC4
CHEMBL1254007,Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c(F)c3)c21
CHEMBL445162,CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1
CHEMBL1241484,CC(C)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21
CHEMBL345881,COC1C(CO)OC(n2c3c(Cl)cccc3c3c4c(c5c6cccc(Cl)c6[nH]c5c32)C(=O)NC4=O)C(OC(=O)CBr)C1O
CHEMBL1986979,Cc1cc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)c(F)c2)ccc1F
CHEMBL1241773,CC(=O)c1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1
CHEMBL290632,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2
CHEMBL132533,O=C1c2c(c3c4ccc(O)cc4n(C4OC(CO)C(O)C4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO
CHEMBL1242378,CC(CN)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21
CHEMBL1807446,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12
CHEMBL488811,COc1cc(C2=C(c3cn(COc4ccccc4)c4ccccc34)CNC2=O)cc(OC)c1OC
CHEMBL189584,CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1
CHEMBL2338335,CN1CC(=Cc2ccccn2)C(=O)C(Cc2ccccn2)C1
CHEMBL339799,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O
CHEMBL1973178,COc1ccc(-c2ccc(NC(=O)Nc3ccc(OC(F)(F)F)cc3)cc2)c2c(N)noc12
CHEMBL39744,O=C(OC1C(O)CC(O)(C(=O)O)CC1O)c1cc(O)c(O)c(O)c1
CHEMBL53826,CCCCCCCCCCCCCCCCOCC(COCCCC[N+](C)(C)C)OC.[Br-]
CHEMBL211003,CNC(=O)C(C)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC
CHEMBL293338,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c(CO)c(CO)c4c5ccccc5n2c4c31
CHEMBL153843,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1
CHEMBL1957085,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1
CHEMBL2312652,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2COCC2O)CC1
CHEMBL1242977,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2C)n1
CHEMBL1241680,CC(C)n1nc(-c2ccc(F)c(C#N)c2)c2c(N)ncnc21
CHEMBL214253,O=C1NC(=O)c2c1c(-c1ccccc1)cc1[nH]c3ccc(O)cc3c21
CHEMBL1240545,CC(C)n1nc(-c2ccc(CC#N)cc2)c2c(N)ncnc21
CHEMBL393929,O=C1N=C(NCc2cccs2)SC1=Cc1ccc2ncccc2c1
CHEMBL1933576,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4C)n3)c2)CC1
CHEMBL185238,Cc1cccc(-c2[nH]ncc2-c2ccc3ncccc3n2)n1
CHEMBL2003514,COc1cccc(C(C)NC(=O)c2cnc(-c3ccncc3)nc2)c1
CHEMBL265502,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1
CHEMBL491686,Cc1cc(Nc2ccnc(Nc3cccc(-c4nc5ccccc5s4)c3)n2)n[nH]1
CHEMBL350375,N#CC1=C(c2c(-c3cc4ccccc4s3)n(CCCN=C(N)N)c3ccccc23)C(=O)NC1=O
CHEMBL431432,CN1CCCC1CCNC(=O)CCn1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)C(=O)NC3
CHEMBL2001451,CN(C)CCCCNC(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1
CHEMBL1949788,COc1ccc(C(=O)NCC(O)CO)cc1C=Cc1ccc(Cl)cc1
CHEMBL335940,O=C1c2c(c3c4ccc(O)cc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO
CHEMBL374044,Cc1cc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)ccc1F
CHEMBL1082152,Cn1cc(C2=C(c3cccc(NCC(O)CO)c3)C(=O)NC2=O)c2cc(F)ccc21
CHEMBL1241391,CC(C)n1nc(-c2cncnc2)c2c(N)ncnc21
CHEMBL1241677,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCNC1
CHEMBL1966836,Cn1nc(N)c2c(-c3ccc(NC(=O)Nc4ccc(F)c(C(F)(F)F)c4)cc3)ccnc21
CHEMBL213618,CNc1nccc(-c2ccc(C(=O)NC(CN)Cc3ccc(Cl)cc3Cl)s2)n1
CHEMBL2312185,CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCNCC4)c3)ncc2C#N)s1
CHEMBL148471,O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)Cc1ccccc1-3
CHEMBL150894,CC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3
CHEMBL271441,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cncc4[nH]nc(N)c34)cc2)c1
CHEMBL1242109,CCC(C)n1nc(-c2ccc(C)c(O)c2)c2c(N)ncnc21
CHEMBL1234833,CC(C)c1cnn2c(NCc3ccccc3)cc(NC(CO)C(O)CO)nc12
CHEMBL133209,O=C1c2c(c3c4ccc(O)cc4n(C4OC(CO)C(O)C4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO
CHEMBL466154,Cc1cc(O)cc2oc3cc(O)cc(O)c3c(=O)c12
CHEMBL1242566,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCC1
CHEMBL1241587,CC(C)n1nc(-c2ccc3c(c2)CCO3)c2c(N)ncnc21
CHEMBL2004887,Nc1nccc2nc(-c3ccccc3)cn12
CHEMBL529663,COc1cc(C2=C(c3c[nH]c4ccccc34)CNC2=O)cc(OC)c1OC
CHEMBL321262,O=C1c2c(c3c4ccc(O)cc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4ccccc4c23)C(=O)N1NC(CO)CO
CHEMBL523586,NCC(Cc1cccc(F)c1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1
CHEMBL435868,N=C(N)SCCCn1c(-c2cc3ccccc3o2)c(C2=CC(=O)NC2=O)c2ccccc21
CHEMBL345384,COC1C(CO)OC(n2c3c(Cl)cccc3c3c4c(c5c6cccc(Cl)c6[nH]c5c32)C(=O)N(CC(=O)CCl)C4=O)C(O)C1O
CHEMBL1241439,CC(C)n1nc(-c2cc(C=O)co2)c2c(N)ncnc21
CHEMBL312698,COC(=O)Nc1cc(Cl)cc2c1[nH]c1cnccc12
CHEMBL578601,CCCc1cc(N2CCC(N)CC2)nc2sc(C(N)=O)c(N)c12
CHEMBL194498,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C(F)F)o4)c(C(C)C)c23)c(F)cc1F
CHEMBL281872,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1
CHEMBL2007073,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCCCO)c2)n1
CHEMBL117443,Cc1ccc(=N)n(CCCCCCCCCCC(=O)Nc2ccc(-c3ccccc3)nn2)n1
CHEMBL476124,NC(=O)c1sc2c([N+](=O)[O-])cc(C(F)(F)F)cc2[n+]1[O-]
CHEMBL403402,Nc1[nH]nc2nccc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12
CHEMBL437885,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC1
CHEMBL1987143,Nc1nnc2ccc(-c3ccccc3)cn12
CHEMBL1985309,NC(=O)c1cccc2[nH]c(-c3cccc(NCCN4CCCC4)n3)nc12
CHEMBL1163016,CC1(C)CC(NC(=O)c2cccc(-c3cc4nccc(Nc5cccc(O)c5)n4n3)c2)CC(C)(C)N1[O]
CHEMBL7914,Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1
CHEMBL271190,COCC1OC(=O)C(=CN(CCO)C(C)(C)C)C2=C(O)C(=O)C3=C(C(OC(C)=O)CC4(C)C(O)CCC34)C21C
CHEMBL208048,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C(C)C)C(C)C(N)=O
CHEMBL2007603,O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2ccc(F)cc12
CHEMBL2311100,O=C(OCC1OC(O)C(O)(COC(=O)c2cc(O)c(O)c(O)c2)C1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
CHEMBL264406,CC(C)(C)n1nc(-c2cccc3ccccc23)c2c(N)ncnc21
CHEMBL1241682,Cc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2n1
CHEMBL301860,CC(C)N1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1
